name,CountryCode,Predictive
baculi,Filipino,2
bacungan,Filipino,1
badajos,Filipino,1
badanguio,Filipino,2
badani,Indian,2
badayos,Filipino,2
badeo,Filipino,1
badhan,Indian,2
badhesha,Indian,2
badhwar,Indian,1
badong,Filipino,2
badoy,Filipino,2
badrina,Filipino,2
badruddin,Indian,2
badshah,Indian,1
badua,Filipino,2
baduria,Filipino,2
badwal,Indian,1
badyal,Indian,2
bae,Korean,2
baeg,Korean,1
baek,Korean,2
baello,Filipino,2
baetiong,Filipino,2
bagabaldo,Filipino,1
bagadiong,Filipino,2
bagain,Filipino,1
bagaipo,Filipino,1
bagalawis,Filipino,2
bagalay,Filipino,1
bagalayos,Filipino,2
bagaman,Chinese,2
bagamaspad,Filipino,1
bagang,Filipino,2
bagano,Filipino,1
bagaoisan,Filipino,2
bagaporo,Filipino,2
bagares,Filipino,2
bagasan,Filipino,2
bagasol,Filipino,2
bagayas,Filipino,2
bagaybagayan,Filipino,2
bagcal,Filipino,2
bagchi,Indian,2
bagga,Indian,1
baggao,Filipino,2
baggay,Filipino,2
bagha,Indian,1
bagnas,Filipino,2
bagnol,Filipino,2
bagood,Filipino,2
bagorio,Filipino,2
bagoyo,Filipino,2
bagri,Indian,2
bagsic,Filipino,2
bagtas,Filipino,2
baguindoc,Filipino,2
baguio,Filipino,2
baguisi,Filipino,2
bagunas,Filipino,1
baguyo,Filipino,2
baguyos,Filipino,2
bagwan,Filipino,2
bahadur,Indian,1
bahk,Korean,2
bahng,Korean,2
baidwan,Indian,1
baijal,Indian,1
baik,Korean,2
baisas,Filipino,2
baitan,Filipino,2
bajado,Filipino,2
bajamunde,Filipino,1
bajao,Filipino,2
bajar,Filipino,1
bajarias,Filipino,2
baje,Filipino,2
bajet,Filipino,2
bajit,Filipino,2
bajpai,Indian,2
balaan,Filipino,2
balaba,Filipino,2
balabis,Filipino,2
balacano,Filipino,2
balachandran,Indian,1
balacuit,Filipino,2
baladad,Filipino,1
balagat,Filipino,2
balagot,Filipino,2
balagso,Filipino,2
balagtas,Filipino,2
balahadia,Filipino,2
balais,Filipino,1
balajadia,Filipino,2
balakrishna,Indian,1
balakrishnan,Indian,2
balalio,Filipino,2
balallo,Filipino,2
balana,Filipino,1
balanag,Filipino,2
balanay,Filipino,2
balancio,Filipino,1
balane,Filipino,1
balang,Filipino,1
balanga,Filipino,1
balangatan,Filipino,2
balangon,Filipino,2
balangue,Filipino,1
balanon,Filipino,2
balansag,Filipino,2
balansay,Filipino,2
balantac,Filipino,2
balanza,Filipino,2
balao,Filipino,1
balaoing,Filipino,2
balaoro,Filipino,2
balaram,Indian,1
balaraman,Indian,2
balasabas,Filipino,2
balase,Filipino,1
balasta,Filipino,1
balasubraman,Indian,1
balasundaram,Indian,1
balatayo,Filipino,2
balatbat,Filipino,2
balatero,Filipino,2
balatico,Filipino,2
balauro,Filipino,2
balba,Filipino,1
balbag,Filipino,2
balbago,Filipino,2
balbas,Filipino,1
balbido,Filipino,1
balce,Filipino,2
balcita,Filipino,2
balcobero,Filipino,2
balcos,Filipino,2
balcueva,Filipino,2
baldado,Filipino,2
baldago,Filipino,1
baldemor,Filipino,2
baldemoro,Filipino,1
baldeo,Filipino,1
baldevia,Filipino,2
baldeviso,Filipino,2
baldivino,Filipino,2
baldogo,Filipino,2
baldomero,Filipino,1
baldoria,Filipino,1
baldos,Filipino,2
baldovi,Filipino,1
baldovino,Filipino,1
baldoz,Filipino,2
baldoza,Filipino,2
baldueza,Filipino,2
baldugo,Filipino,2
balecha,Filipino,2
balela,Filipino,2
baleva,Filipino,2
balicanta,Filipino,2
balicao,Filipino,2
balicat,Filipino,2
balico,Filipino,2
balicoco,Filipino,2
balidio,Filipino,2
baligad,Filipino,2
balignasay,Filipino,2
baligod,Filipino,2
balila,Filipino,2
balili,Filipino,2
baliling,Filipino,2
balilo,Filipino,2
balinao,Filipino,2
balingcos,Filipino,1
balingit,Filipino,2
balino,Filipino,1
balintona,Filipino,2
baliola,Filipino,2
balisacan,Filipino,2
balisalisa,Filipino,2
balisi,Filipino,2
balitaan,Filipino,2
balite,Filipino,1
baliton,Filipino,2
baliwag,Filipino,2
ballal,Indian,1
ballares,Filipino,2
ballecer,Filipino,2
ballelos,Filipino,2
ballera,Filipino,2
balleras,Filipino,2
ballete,Filipino,2
ballocanag,Filipino,2
ballungay,Filipino,2
balmania,Filipino,2
balmeo,Filipino,2
balmilero,Filipino,2
balmocena,Filipino,1
balmonte,Filipino,2
balneg,Filipino,2
baloaloa,Filipino,1
baloca,Filipino,1
balois,Filipino,1
balolong,Filipino,2
balonzo,Filipino,2
baloran,Filipino,2
balraj,Indian,2
balsara,Indian,1
baltao,Filipino,1
baltero,Filipino,2
balugay,Filipino,2
balugo,Filipino,1
balunsat,Filipino,2
baluran,Filipino,2
balusu,Indian,1
baluyot,Filipino,2
baluyut,Filipino,2
balwani,Indian,1
bamba,Filipino,2
bambalan,Filipino,1
bambao,Filipino,2
bambico,Filipino,1
banaag,Filipino,2
banaban,Filipino,2
banados,Filipino,2
banag,Filipino,2
banaga,Filipino,1
banania,Filipino,2
banares,Filipino,2
banaria,Filipino,1
banatao,Filipino,2
banatwala,Indian,1
banawa,Filipino,2
banayad,Filipino,2
banayat,Filipino,2
banayo,Filipino,2
bancod,Filipino,2
bandalan,Filipino,1
bandales,Filipino,1
bandayrel,Filipino,2
bandelaria,Filipino,2
bandiola,Filipino,2
bandoma,Filipino,1
bandong,Filipino,2
bandoquillo,Filipino,1
bandoy,Filipino,2
bandyopadhya,Indian,1
banerjea,Indian,2
banerjee,Indian,1
banerji,Indian,2
banez,Filipino,2
bangal,Filipino,1
bangalan,Filipino,2
bangalore,Indian,2
bangasan,Filipino,2
bangco,Filipino,2
bangera,Indian,1
bangi,Filipino,1
bangia,Indian,1
bangilan,Filipino,1
bangit,Filipino,1
bangloy,Filipino,2
bangot,Filipino,2
banh,Vietnamese,1
baniaga,Filipino,2
banico,Filipino,1
bannai,Japanese,1
banog,Filipino,2
banogon,Filipino,2
bansal,Indian,2
bansil,Filipino,2
bantay,Filipino,2
bantegui,Filipino,2
bantigue,Filipino,1
bantilan,Filipino,2
bantiles,Filipino,2
bantique,Filipino,2
bantog,Filipino,2
bantolino,Filipino,2
bantug,Filipino,2
bantugan,Filipino,2
banua,Filipino,2
banut,Filipino,1
banwait,Indian,2
banzon,Filipino,2
banzuela,Filipino,2
banzuelo,Filipino,2
baoit,Filipino,2
bapat,Indian,2
bapna,Indian,2
baqai,Indian,1
baquer,Indian,1
baquial,Filipino,1
baquir,Filipino,2
baraan,Filipino,2
barabad,Filipino,2
baraceros,Filipino,2
barachina,Filipino,2
baradi,Filipino,2
barai,Indian,2
baraiya,Indian,1
barangan,Filipino,2
barangay,Filipino,2
baraoidan,Filipino,2
barayuga,Filipino,2
barbieto,Filipino,2
barcarse,Filipino,2
barcega,Filipino,2
barcellano,Filipino,2
barcenilla,Filipino,2
bareng,Filipino,2
barias,Filipino,1
barican,Filipino,2
baricaua,Filipino,1
baricuatro,Filipino,2
barinque,Filipino,1
bariuan,Filipino,2
barizo,Filipino,2
barlaan,Filipino,2
barleta,Filipino,1
barlongo,Filipino,2
barnacha,Filipino,1
barolia,Indian,1
barongan,Filipino,2
baronia,Filipino,1
barraca,Filipino,1
barrameda,Filipino,1
barranda,Filipino,2
barrido,Filipino,2
barrion,Filipino,1
barroga,Filipino,2
barruga,Filipino,2
barsana,Filipino,2
barsatan,Filipino,2
bartido,Filipino,2
bartolata,Filipino,2
bartolome,Filipino,2
baruah,Indian,2
baruela,Filipino,2
barut,Filipino,1
basa,Filipino,1
basada,Filipino,2
basanes,Filipino,2
basappa,Indian,1
basas,Filipino,1
basat,Filipino,1
bascao,Filipino,2
bascara,Filipino,2
bascon,Filipino,1
basconcillo,Filipino,2
bascos,Filipino,1
basea,Filipino,1
basi,Indian,1
basilan,Filipino,2
basmayor,Filipino,2
basobas,Filipino,2
basra,Indian,1
basrai,Indian,2
basran,Indian,2
bassig,Filipino,1
bastes,Filipino,2
basu,Indian,1
basubas,Filipino,2
basuel,Filipino,2
basug,Filipino,2
basuil,Filipino,2
batac,Filipino,2
batacan,Filipino,2
bataclan,Filipino,1
batad,Filipino,2
batallones,Filipino,2
batalon,Filipino,1
batang,Filipino,1
batangan,Filipino,2
batara,Filipino,2
batarao,Filipino,2
batario,Filipino,1
batayola,Filipino,2
batenga,Filipino,2
baterina,Filipino,2
baterna,Filipino,2
bathan,Filipino,2
batheja,Indian,1
batiller,Filipino,1
batilo,Filipino,2
batinga,Filipino,2
batingal,Filipino,2
batingan,Filipino,2
batino,Filipino,2
batiquin,Filipino,2
batliwala,Indian,1
batocabe,Filipino,2
batol,Filipino,1
batongbacal,Filipino,2
batoon,Filipino,2
battad,Filipino,2
battung,Filipino,1
batucan,Filipino,1
batugal,Filipino,2
batugo,Filipino,2
batuhan,Filipino,2
batuigas,Filipino,1
batulan,Filipino,2
batungbacal,Filipino,2
batuyong,Filipino,1
baula,Filipino,2
bauson,Filipino,2
bauzon,Filipino,2
bavishi,Indian,1
bawa,Indian,1
bawalan,Filipino,2
bawany,Indian,1
baxi,Indian,2
bayaca,Filipino,2
bayacal,Filipino,2
bayang,Filipino,2
bayangos,Filipino,1
bayani,Filipino,2
bayaua,Filipino,2
baybado,Filipino,2
baybay,Filipino,1
baybayan,Filipino,2
bayla,Filipino,2
baylosis,Filipino,1
bayna,Filipino,2
bayog,Filipino,2
bayoneta,Filipino,2
bayoneto,Filipino,2
bayot,Filipino,1
bayquen,Filipino,1
baysa,Filipino,2
baysic,Filipino,2
bayudan,Filipino,2
bayudang,Filipino,1
bayungan,Filipino,2
bayya,Filipino,1
becharbhai,Indian,1
bedania,Filipino,2
bederio,Filipino,1
bedico,Filipino,2
behera,Indian,1
bejarin,Filipino,1
bejasa,Filipino,1
belamide,Filipino,2
belandres,Filipino,2
belangue,Filipino,2
belarmino,Filipino,2
belderol,Filipino,2
beleno,Filipino,1
belga,Filipino,2
belgado,Filipino,1
belisario,Filipino,1
belizario,Filipino,1
belleza,Filipino,1
bellosillo,Filipino,2
belmes,Filipino,1
belnas,Filipino,2
belocura,Filipino,2
belostrino,Filipino,1
beluso,Filipino,2
belzunce,Filipino,1
bembo,Filipino,2
benabese,Filipino,2
bencio,Filipino,2
bencito,Filipino,2
bendanillo,Filipino,2
bendijo,Filipino,2
bendoy,Filipino,2
benedicto,Filipino,1
benedictos,Filipino,2
benedito,Filipino,1
benesa,Filipino,1
benetua,Filipino,2
bengco,Filipino,2
bengzon,Filipino,2
benipayo,Filipino,2
benliro,Filipino,2
benoza,Filipino,2
bensan,Filipino,2
bentajado,Filipino,2
beppu,Japanese,2
bequilla,Filipino,2
beralde,Filipino,2
berame,Filipino,1
berango,Filipino,1
berba,Filipino,2
berbano,Filipino,1
berberabe,Filipino,2
bercasio,Filipino,2
berces,Filipino,1
berdiago,Filipino,2
beredo,Filipino,2
berena,Filipino,2
berenguel,Filipino,2
berganio,Filipino,2
bergonia,Filipino,1
bergonio,Filipino,2
beringuel,Filipino,2
beriones,Filipino,2
berioso,Filipino,2
berja,Filipino,2
bermillo,Filipino,2
bermio,Filipino,2
bermoy,Filipino,2
bermudo,Filipino,2
bermundo,Filipino,2
bernados,Filipino,1
bernaldes,Filipino,1
bernaldez,Filipino,1
bernales,Filipino,1
bernandino,Filipino,1
bernil,Filipino,1
bernus,Filipino,2
berona,Filipino,1
beronilla,Filipino,2
berroya,Filipino,2
bersabal,Filipino,2
bersabe,Filipino,2
bersalona,Filipino,2
bersamin,Filipino,2
bersamina,Filipino,2
bersamira,Filipino,2
bersola,Filipino,2
bertubin,Filipino,2
bertulfo,Filipino,2
bertumen,Filipino,2
berzamina,Filipino,2
bessho,Japanese,1
betco,Filipino,2
betita,Filipino,2
bguyen,Vietnamese,1
bhadra,Indian,1
bhaduri,Indian,1
bhagabhai,Indian,2
bhagat,Indian,2
bhagavatula,Indian,1
bhagwan,Indian,2
bhagwanani,Indian,1
bhagwanji,Indian,1
bhagwat,Indian,1
bhai,Indian,2
bhaidani,Indian,1
bhailalbhai,Indian,1
bhaipatel,Indian,1
bhakta,Indian,2
bhala,Indian,2
bhalala,Indian,2
bhalani,Indian,1
bhalerao,Indian,1
bhalla,Indian,1
bhalodia,Indian,2
bhamani,Indian,1
bhamra,Indian,2
bhan,Indian,2
bhandal,Indian,2
bhandari,Indian,1
bhandarkar,Indian,1
bhanderi,Indian,2
bhang,Korean,2
bhangal,Indian,1
bhangoo,Indian,1
bhangu,Indian,2
bhanji,Indian,2
bhanot,Indian,1
bhansali,Indian,2
bhar,Indian,1
bharadwaj,Indian,2
bhardwaj,Indian,2
bhargava,Indian,2
bharmal,Indian,1
bharucha,Indian,2
bhaskar,Indian,2
bhasker,Indian,2
bhat,Indian,2
bhate,Indian,2
bhathal,Indian,1
bhati,Indian,1
bhatnagar,Indian,2
bhatt,Indian,2
bhattacharje,Indian,1
bhattacharj,Indian,2
bhattacharya,Indian,1
bhattacharyy,Indian,2
bhattal,Indian,1
bhave,Indian,1
bhavsar,Indian,2
bhayana,Indian,1
bhayani,Indian,2
bhide,Indian,1
bhikhabhai,Indian,1
bhimani,Indian,1
bhimji,Indian,1
bhinder,Indian,1
bhise,Indian,1
bhogal,Indian,2
bhogilal,Indian,1
bhojani,Indian,2
bhole,Indian,1
bhowmik,Indian,1
bhukhanwala,Indian,1
bhula,Indian,2
bhulabhai,Indian,1
bhullar,Indian,1
bhusari,Indian,1
bhushan,Indian,2
bhut,Indian,2
bhuta,Indian,2
bhuva,Indian,1
bi,Chinese,1
biado,Filipino,2
biag,Filipino,2
biagtan,Filipino,2
biascan,Filipino,1
biazon,Filipino,2
bibat,Filipino,2
bibay,Filipino,2
bibera,Filipino,2
bicera,Filipino,2
bicomong,Filipino,2
bides,Filipino,2
bigalbal,Filipino,2
bigcas,Filipino,2
biglangawa,Filipino,1
biglete,Filipino,1
bigornia,Filipino,2
bih,Chinese,2
bihag,Filipino,2
bihis,Filipino,2
bijasa,Filipino,2
bilbaeno,Filipino,2
bilgera,Filipino,2
bilgrami,Indian,2
billedo,Filipino,1
billena,Filipino,2
billimoria,Indian,2
billones,Filipino,2
billote,Filipino,2
bilog,Filipino,2
binalinbing,Filipino,1
binarao,Filipino,2
binay,Filipino,2
bindra,Indian,1
bingcang,Filipino,2
binh,Vietnamese,2
binondo,Filipino,2
binongcal,Filipino,2
binoya,Filipino,2
binsol,Filipino,2
binuya,Filipino,2
bioc,Filipino,2
bionat,Filipino,1
biong,Filipino,2
birco,Filipino,2
birla,Indian,2
birog,Filipino,2
birondo,Filipino,1
birung,Filipino,2
bisa,Filipino,1
biscocho,Filipino,2
bisda,Filipino,2
bishnoi,Indian,2
bisla,Indian,1
bismonte,Filipino,2
bisnar,Filipino,1
bisquera,Filipino,2
biswas,Indian,1
bitanga,Filipino,2
bitao,Filipino,2
biteng,Filipino,2
bitong,Filipino,2
bitonio,Filipino,2
bituin,Filipino,2
biu,Chinese,1
blacer,Filipino,2
blancaflor,Filipino,2
blanquera,Filipino,2
blanza,Filipino,2
blaquera,Filipino,2
blardony,Filipino,1
blaza,Filipino,2
bleza,Filipino,1
blones,Filipino,1
boac,Filipino,2
boado,Filipino,1
bobiles,Filipino,2
bocala,Filipino,2
bocalan,Filipino,2
bocalbos,Filipino,2
boco,Filipino,1
bocobo,Filipino,2
bocoboc,Filipino,2
boghani,Indian,1
bognot,Filipino,2
bohol,Filipino,1
boholst,Filipino,1
bohra,Indian,1
boiser,Filipino,1
bolante,Filipino,2
bolibol,Filipino,2
bolinao,Filipino,2
bolinas,Filipino,1
bolisay,Filipino,2
bolloso,Filipino,2
bollozos,Filipino,2
bolong,Filipino,1
bolosan,Filipino,2
bolotaolo,Filipino,1
bolusan,Filipino,2
bomagat,Filipino,2
bombarda,Filipino,2
bombase,Filipino,2
bombasi,Filipino,2
bombita,Filipino,2
bombon,Filipino,1
bonagua,Filipino,2
bonalos,Filipino,2
bonaobra,Filipino,2
boncato,Filipino,2
boncodin,Filipino,1
bondad,Filipino,2
bondame,Filipino,2
bonete,Filipino,2
bongato,Filipino,2
bongbonga,Filipino,2
bongcaras,Filipino,2
bongcaron,Filipino,1
bongco,Filipino,2
bongolan,Filipino,2
bongon,Filipino,2
bonoan,Filipino,2
bonot,Filipino,1
bonotan,Filipino,2
bonsol,Filipino,2
bontia,Filipino,1
bontigao,Filipino,1
bontilao,Filipino,2
bontuyan,Filipino,2
booc,Filipino,1
boongaling,Filipino,2
bootwala,Indian,1
boparai,Indian,2
boquiren,Filipino,2
boquiron,Filipino,2
borce,Filipino,2
borcena,Filipino,2
bordador,Filipino,2
bordeos,Filipino,2
borela,Filipino,2
borgonia,Filipino,1
borinaga,Filipino,1
borjal,Filipino,2
borje,Filipino,2
borkar,Indian,1
borlagdan,Filipino,1
borlasa,Filipino,2
borlaza,Filipino,2
borlongan,Filipino,2
botacion,Filipino,2
botardo,Filipino,2
boter,Filipino,1
botones,Filipino,2
bragado,Filipino,1
bragais,Filipino,2
braganza,Filipino,1
brahmbhatt,Indian,2
brar,Indian,2
brazal,Filipino,2
brigino,Filipino,2
britanico,Filipino,1
brodit,Filipino,2
broncano,Filipino,1
brosas,Filipino,2
brotonel,Filipino,2
brual,Filipino,1
brucal,Filipino,2
brucelas,Filipino,2
buada,Filipino,2
buado,Filipino,2
buaya,Filipino,2
bucad,Filipino,2
bucago,Filipino,2
bucaneg,Filipino,2
bucao,Filipino,2
bucasas,Filipino,2
buccat,Filipino,2
buclatin,Filipino,2
bucoy,Filipino,2
bucsit,Filipino,2
bucud,Filipino,1
budhraja,Indian,1
budomo,Filipino,2
buduan,Filipino,2
buenaflor,Filipino,2
buenaluz,Filipino,2
buenaobra,Filipino,2
buenaseda,Filipino,2
buenaventura,Filipino,2
buenavides,Filipino,2
buencamino,Filipino,2
buenconsejo,Filipino,2
buensalido,Filipino,2
buensuceso,Filipino,2
buentipo,Filipino,2
buenviaje,Filipino,2
buera,Filipino,2
buerano,Filipino,2
buesa,Filipino,2
bueza,Filipino,2
bugante,Filipino,2
bugaoan,Filipino,2
bugaoisan,Filipino,2
bugawan,Filipino,1
bugayong,Filipino,2
bugtong,Filipino,2
buguis,Filipino,1
buhain,Filipino,1
buhat,Filipino,2
buhisan,Filipino,2
bui,Vietnamese,2
buison,Filipino,2
buizon,Filipino,2
bulacan,Filipino,2
bulaclac,Filipino,2
bulala,Filipino,2
bulalacao,Filipino,2
bulanadi,Filipino,2
bulanhagui,Filipino,2
bulante,Filipino,2
bulaon,Filipino,1
bulaong,Filipino,2
bulatao,Filipino,2
bulawan,Filipino,2
bulawin,Filipino,2
bulda,Filipino,1
bullecer,Filipino,2
bulosan,Filipino,2
bulquerin,Filipino,2
bulsara,Indian,1
bulseco,Filipino,1
buluran,Filipino,2
bulusan,Filipino,2
bulusu,Indian,2
bum,Korean,2
bumacod,Filipino,2
bumagat,Filipino,2
bumanglag,Filipino,2
bumanlag,Filipino,2
bumatay,Filipino,2
buna,Filipino,1
bunac,Filipino,2
bunag,Filipino,2
bunagan,Filipino,2
bunales,Filipino,2
bunao,Filipino,2
bundalian,Filipino,2
bundang,Filipino,2
bundoc,Filipino,2
bungcayao,Filipino,2
buniao,Filipino,2
bunoan,Filipino,2
bunuan,Filipino,2
bunya,Japanese,2
bunyi,Filipino,1
buot,Filipino,1
buquid,Filipino,2
buquing,Filipino,2
burayag,Filipino,1
burdeos,Filipino,2
burgonio,Filipino,2
burlaza,Filipino,2
burog,Filipino,2
busacay,Filipino,2
busante,Filipino,2
busine,Filipino,2
buslon,Filipino,1
bustalino,Filipino,1
bustarde,Filipino,1
bustria,Filipino,1
busuego,Filipino,2
butac,Filipino,2
butalid,Filipino,2
butardo,Filipino,2
butay,Filipino,2
buted,Filipino,2
butial,Filipino,2
butiong,Filipino,2
butiu,Filipino,1
buu,Vietnamese,2
buyao,Filipino,2
buyco,Filipino,2
buyson,Filipino,1
byeon,Korean,1
byon,Korean,1
byong,Korean,1
byun,Korean,2
byung,Korean,1
ca,Vietnamese,1
caabay,Filipino,2
caalim,Filipino,2
caamic,Filipino,1
caampued,Filipino,2
caasi,Filipino,2
caayon,Filipino,2
cababa,Filipino,2
cababat,Filipino,2
cabacang,Filipino,1
cabacar,Filipino,2
cabaccang,Filipino,2
cabacoy,Filipino,2
cabacungan,Filipino,2
cabaddu,Filipino,2
cabading,Filipino,2
cabael,Filipino,2
cabaero,Filipino,1
cabagbag,Filipino,2
cabagnot,Filipino,2
cabagua,Filipino,1
cabahit,Filipino,2
cabahug,Filipino,2
cabais,Filipino,2
cabalar,Filipino,1
cabalbag,Filipino,2
cabalce,Filipino,2
cabales,Filipino,1
cabalfin,Filipino,2
caballa,Filipino,2
caballes,Filipino,2
cabalo,Filipino,1
cabalona,Filipino,2
cabalquinto,Filipino,1
cabalse,Filipino,2
cabalteja,Filipino,1
cabaltera,Filipino,2
cabaltica,Filipino,2
cabalu,Filipino,2
cabaluna,Filipino,2
cabamongan,Filipino,2
cabanada,Filipino,2
cabanag,Filipino,2
cabanatan,Filipino,2
cabanayan,Filipino,2
cabanban,Filipino,2
cabang,Filipino,2
cabangbang,Filipino,1
cabangis,Filipino,2
cabangon,Filipino,2
cabanlig,Filipino,2
cabanlit,Filipino,2
cabanos,Filipino,2
cabansag,Filipino,2
cabantac,Filipino,2
cabanting,Filipino,2
cabantog,Filipino,2
cabaong,Filipino,2
cabardo,Filipino,2
cabarles,Filipino,1
cabarlo,Filipino,2
cabarloc,Filipino,2
cabaron,Filipino,2
cabarrubias,Filipino,2
cabasa,Filipino,2
cabasag,Filipino,2
cabasal,Filipino,2
cabasug,Filipino,2
cabatan,Filipino,2
cabatic,Filipino,2
cabatingan,Filipino,2
cabatit,Filipino,1
cabato,Filipino,2
cabatu,Filipino,2
cabatuando,Filipino,2
cabauatan,Filipino,1
cabaya,Filipino,2
cabayan,Filipino,1
cabayao,Filipino,1
cabbab,Filipino,2
cabbat,Filipino,2
cabebe,Filipino,2
cabelin,Filipino,2
cabeliza,Filipino,2
cabellon,Filipino,2
caberte,Filipino,2
caberto,Filipino,2
cabiao,Filipino,2
cabias,Filipino,1
cabico,Filipino,2
cabida,Filipino,2
cabides,Filipino,2
cabie,Filipino,2
cabigao,Filipino,1
cabigas,Filipino,2
cabigon,Filipino,2
cabigting,Filipino,2
cabilao,Filipino,2
cabilatazan,Filipino,2
cabiles,Filipino,2
cabili,Filipino,1
cabilin,Filipino,2
cabiling,Filipino,2
cabillo,Filipino,1
cabiltes,Filipino,2
cabinian,Filipino,2
cabinta,Filipino,1
cabio,Filipino,1
cabitac,Filipino,2
cablay,Filipino,2
cablayan,Filipino,2
cabling,Filipino,2
cabochan,Filipino,2
cabonce,Filipino,2
cabontocan,Filipino,2
cabotage,Filipino,2
cabotaje,Filipino,2
cabote,Filipino,2
cabradilla,Filipino,2
cabras,Filipino,1
cabreira,Filipino,1
cabreros,Filipino,2
cabreza,Filipino,2
cabrido,Filipino,2
cabrillas,Filipino,2
cabrito,Filipino,1
cabuag,Filipino,2
cabuang,Filipino,2
cabuco,Filipino,2
cabudol,Filipino,2
cabudoy,Filipino,2
cabuena,Filipino,2
cabuenos,Filipino,2
cabug,Filipino,2
cabugao,Filipino,2
cabugos,Filipino,2
cabugwason,Filipino,2
cabuhat,Filipino,2
cabulisan,Filipino,1
cabulong,Filipino,2
cabuloy,Filipino,2
cabungcal,Filipino,1
cabunoc,Filipino,2
cabural,Filipino,2
caburao,Filipino,2
caburian,Filipino,2
caburnay,Filipino,2
cabus,Filipino,1
cabusao,Filipino,2
cabusas,Filipino,2
cabuslay,Filipino,2
cabusora,Filipino,2
cabutaje,Filipino,2
cabutotan,Filipino,2
cabuyadao,Filipino,2
cabuyao,Filipino,1
cac,Filipino,1
cacabelos,Filipino,2
cacacho,Filipino,2
cacafranca,Filipino,2
cacal,Filipino,2
cacalda,Filipino,2
cacananta,Filipino,2
